Order_ID,Date,Customer_ID,Customer_Age,Region,Country,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method
1594,2024-11-20,C6946,23,Africa,Egypt,Food,Cheese,10,95.48,Cash
1595,2024-10-08,C7235,20,Asia,India,Sports,Tennis Racket,3,698.99,PayPal
1596,2024-12-30,C1840,44,NorthAm,Canada,Food,Tea,3,20.58,PayPal
1597,2024-04-13,C1057,57,NorthAm,USA,Food,Pasta,8,58.92,Credit Card
1598,2024-11-07,C9084,33,Asia,Thailand,Food,Pasta,7,49.77,Credit Card
1599,2024-05-05,C9967,35,Africa,Egypt,Sports,Tennis Racket,1,172.33,Credit Card
1600,2024-11-30,C6718,20,Asia,Japan,Sports,Bicycle Helmet,5,284.96,Credit Card
1601,2024-01-26,C2784,44,Asia,China,Clothing,Dress,10,180.24,PayPal
1602,2024-08-21,C6901,20,Europe,Italy,Clothing,Jeans,7,249.67,Cash
1603,2024-10-08,C2063,36,SouthAm,Brazil,Electronics,Tablet,6,1148.69,PayPal
1604,2024-12-22,C4425,57,Europe,Germany,Sports,Bicycle Helmet,2,402.42,Bank Transfer
1605,2024-08-06,C6185,34,Africa,Egypt,Sports,Basketball,3,503.0,Cash
1606,2024-09-23,C9154,49,Asia,Thailand,Furniture,Sofa,4,102.21,Credit Card
1607,2024-08-26,C2932,65,Asia,Thailand,Food,Pasta,1,40.04,PayPal
1608,2024-01-06,C4296,62,NorthAm,Canada,Electronics,Tablet,5,1112.04,Bank Transfer
1609,2024-01-04,C2865,61,NorthAm,Canada,Food,Cheese,10,96.41,PayPal
1610,2024-04-09,C6415,39,SouthAm,Argentina,Electronics,Laptop,8,479.7,Cash
1611,2024-10-01,C6490,47,SouthAm,Chile,Electronics,Smartwatch,5,1216.9,Bank Transfer
1612,2024-10-11,C9779,19,Asia,Thailand,Clothing,Jeans,2,291.49,Bank Transfer
1613,2024-01-16,C6556,42,Africa,South Africa,Sports,Bicycle Helmet,7,174.28,Credit Card
1614,2024-06-06,C6152,63,Europe,Italy,Food,Chocolate,8,88.93,Bank Transfer
1615,2024-08-19,C5958,31,Africa,Nigeria,Furniture,Chair,6,1198.92,PayPal
1616,2024-02-17,C8270,50,Europe,Spain,Sports,Tennis Racket,4,291.89,Cash
1617,2024-09-25,C6084,38,Asia,Japan,Sports,Tennis Racket,4,587.92,Cash
1618,2024-07-17,C9558,25,Europe,Italy,Electronics,Smartwatch,2,799.92,Credit Card
1619,2024-02-22,C9529,60,NorthAm,USA,Sports,Basketball,4,277.08,PayPal
1620,2024-05-26,C5532,52,NorthAm,Canada,Electronics,Tablet,3,483.49,Credit Card
1621,2024-01-08,C9422,24,Asia,Thailand,Clothing,Dress,6,95.89,Bank Transfer
1622,2024-10-20,C5011,28,Europe,Italy,Sports,Basketball,9,371.61,PayPal
1623,2024-01-15,C8712,61,Europe,Germany,Food,Chocolate,2,48.38,PayPal
1624,2024-12-26,C8304,57,NorthAm,Canada,Clothing,T-Shirt,9,41.99,Cash
1625,2024-10-17,C3159,23,SouthAm,Brazil,Food,Tea,8,52.35,PayPal
1626,2024-03-14,C5227,41,SouthAm,Brazil,Clothing,Jeans,8,156.5,Credit Card
1627,2024-08-31,C2849,40,SouthAm,Argentina,Furniture,Sofa,6,946.22,PayPal
1628,2024-09-17,C2686,43,Europe,Italy,Sports,Football,5,440.21,Cash
1629,2024-10-29,C7773,33,Africa,South Africa,Sports,Tennis Racket,8,325.54,Bank Transfer
1630,2024-04-16,C8063,45,Africa,Nigeria,Sports,Tennis Racket,3,540.21,Credit Card
1631,2024-12-30,C8972,25,Africa,Egypt,Food,Tea,9,18.79,Cash
1632,2024-03-31,C6046,43,Europe,Netherlands,Electronics,Smartwatch,7,789.33,Credit Card
1633,2024-02-16,C4565,26,Africa,Egypt,Electronics,Laptop,3,1015.35,Bank Transfer
1634,2024-07-18,C8326,30,Asia,India,Clothing,Dress,5,277.18,Cash
1635,2024-06-25,C2462,55,Europe,Netherlands,Sports,Yoga Mat,3,686.43,Credit Card
1636,2024-07-08,C9992,21,Europe,Netherlands,Clothing,Jacket,5,262.39,PayPal
1637,2024-08-09,C7459,58,NorthAm,Mexico,Food,Pasta,7,49.17,PayPal
1638,2024-12-05,C3841,48,Asia,China,Sports,Yoga Mat,6,676.77,PayPal
1639,2024-05-27,C3056,26,Europe,Germany,Electronics,Laptop,8,1384.27,PayPal
1640,2024-02-13,C3248,59,SouthAm,Argentina,Sports,Yoga Mat,10,168.44,Cash
1641,2024-10-09,C8373,42,NorthAm,USA,Furniture,Bookshelf,10,110.4,Cash
1642,2024-05-01,C9220,35,SouthAm,Chile,Sports,Basketball,1,783.24,Cash
1643,2024-12-26,C7038,25,Africa,Nigeria,Electronics,Laptop,9,1970.44,Bank Transfer
1644,2024-08-26,C9469,23,Africa,Egypt,Electronics,Laptop,8,1335.19,Credit Card
1645,2024-12-16,C9834,55,NorthAm,Mexico,Electronics,Tablet,9,1601.35,Cash
1646,2024-08-20,C9399,48,Africa,Egypt,Clothing,Shoes,6,288.96,Bank Transfer
1647,2024-05-28,C3744,20,Africa,Egypt,Clothing,Dress,5,37.2,Cash
1648,2024-10-23,C3770,54,Europe,Italy,Sports,Football,5,403.27,PayPal
1649,2024-09-15,C2259,35,NorthAm,USA,Sports,Basketball,5,690.55,Credit Card
1650,2024-02-27,C3860,55,Asia,South Korea,Clothing,T-Shirt,5,239.11,PayPal
1651,2024-09-05,C3962,51,Europe,Italy,Electronics,Laptop,10,1881.1,PayPal
1652,2024-09-10,C7765,42,Asia,South Korea,Furniture,Table,10,1128.11,Bank Transfer
1653,2024-01-28,C5331,25,Europe,France,Food,Pasta,8,37.12,PayPal
1654,2024-07-13,C7390,48,NorthAm,USA,Sports,Yoga Mat,1,252.37,Cash
1655,2024-07-14,C6172,51,Europe,Germany,Sports,Basketball,7,500.07,Bank Transfer
1656,2024-06-20,C5429,35,Europe,Italy,Sports,Yoga Mat,8,625.33,PayPal
1657,2024-12-10,C4193,51,NorthAm,Mexico,Furniture,Sofa,9,114.81,Credit Card
1658,2024-02-04,C1195,44,Europe,Netherlands,Electronics,Headphones,6,594.95,Bank Transfer
1659,2024-05-08,C4163,20,Europe,Netherlands,Electronics,Smartphone,10,1381.89,PayPal
1660,2024-11-02,C2995,63,Europe,Germany,Sports,Tennis Racket,7,535.42,PayPal
1661,2024-02-26,C4018,34,NorthAm,Canada,Electronics,Headphones,5,1584.85,Bank Transfer
1662,2024-05-11,C3653,22,NorthAm,USA,Food,Pasta,6,99.64,Bank Transfer
1663,2024-05-15,C3915,46,Europe,Spain,Furniture,Desk,7,349.82,Cash
1664,2024-02-25,C3357,52,SouthAm,Brazil,Sports,Football,8,580.86,Credit Card
1665,2024-01-18,C2194,22,Africa,Egypt,Clothing,Shoes,1,271.02,PayPal
1666,2024-11-30,C1014,20,SouthAm,Argentina,Furniture,Sofa,7,904.5,Cash
1667,2024-09-01,C8144,43,Europe,Netherlands,Furniture,Chair,7,1435.82,Cash
1668,2024-03-03,C9770,40,NorthAm,Mexico,Clothing,Shoes,1,197.04,Credit Card
1669,2024-07-06,C9759,39,Europe,Spain,Clothing,T-Shirt,3,175.25,Cash
1670,2024-12-04,C4129,37,SouthAm,Brazil,Clothing,Shoes,2,267.86,Cash
1671,2024-04-07,C3292,20,Asia,Japan,Sports,Tennis Racket,8,329.35,Bank Transfer
1672,2024-09-12,C9748,46,Europe,Germany,Clothing,Jacket,6,240.58,Credit Card
1673,2024-07-26,C2936,31,Africa,Nigeria,Sports,Tennis Racket,10,209.4,Credit Card
1674,2024-01-19,C3319,49,Europe,Spain,Sports,Football,4,570.0,PayPal
1675,2024-01-08,C3822,58,Europe,Italy,Electronics,Headphones,10,507.24,Credit Card
1676,2024-02-24,C2870,49,Africa,Egypt,Furniture,Chair,4,696.7,Cash
1677,2024-06-15,C2979,61,Africa,Egypt,Furniture,Sofa,4,1169.92,PayPal
1678,2024-06-20,C2035,25,NorthAm,USA,Food,Coffee,6,59.81,Cash
1679,2024-05-04,C1666,26,Europe,Netherlands,Food,Coffee,1,89.17,Credit Card
1680,2024-01-04,C1118,29,Europe,Netherlands,Clothing,Shoes,8,213.86,PayPal
1681,2024-03-14,C5439,51,SouthAm,Argentina,Furniture,Table,10,1068.34,PayPal
1682,2024-09-12,C2442,58,NorthAm,Canada,Food,Chocolate,9,31.21,Credit Card
1683,2024-09-28,C2567,57,NorthAm,Mexico,Sports,Tennis Racket,8,623.16,PayPal
1684,2024-05-21,C1869,30,Europe,France,Food,Pasta,3,24.38,Credit Card
1685,2024-01-28,C6966,36,Asia,South Korea,Clothing,Jeans,10,245.44,Cash
1686,2024-01-23,C2710,65,Europe,Netherlands,Furniture,Table,1,779.09,Credit Card
1687,2024-02-06,C4855,64,SouthAm,Chile,Sports,Basketball,7,183.04,Bank Transfer
1688,2024-04-27,C2804,38,Asia,Japan,Furniture,Bookshelf,4,625.75,PayPal
1689,2024-02-07,C8716,55,SouthAm,Brazil,Food,Coffee,4,93.51,Cash
1690,2024-04-01,C7346,41,Asia,South Korea,Furniture,Sofa,5,383.1,PayPal
1691,2024-01-17,C1977,35,Asia,Japan,Food,Pasta,7,25.41,Bank Transfer
1692,2024-04-22,C5835,56,Asia,Thailand,Furniture,Desk,9,1297.01,Credit Card
1693,2024-07-29,C9548,49,Asia,Thailand,Food,Pasta,5,11.31,Cash
1694,2024-05-06,C5060,38,SouthAm,Chile,Furniture,Desk,3,1379.26,Credit Card
1695,2024-08-01,C1724,20,SouthAm,Chile,Sports,Football,7,438.96,Cash
1696,2024-12-22,C2605,46,SouthAm,Brazil,Electronics,Smartwatch,1,1447.69,Cash
1697,2024-04-21,C3174,40,NorthAm,USA,Electronics,Smartphone,8,1404.26,PayPal
1698,2024-12-26,C8524,54,Africa,South Africa,Food,Pasta,3,88.68,Cash
1699,2024-04-04,C7068,58,SouthAm,Chile,Electronics,Smartphone,7,1808.18,Bank Transfer
1700,2024-09-28,C1535,36,SouthAm,Argentina,Sports,Bicycle Helmet,10,641.75,Credit Card
1701,2024-11-13,C6500,65,Europe,Netherlands,Clothing,Jacket,2,127.23,Cash
1702,2024-11-12,C1669,41,NorthAm,USA,Sports,Football,9,576.19,PayPal
1703,2024-03-11,C6487,33,Africa,South Africa,Food,Cheese,4,77.79,PayPal
1704,2024-06-13,C6778,35,Africa,Egypt,Food,Tea,1,15.7,Bank Transfer
1705,2024-08-19,C8966,50,Africa,South Africa,Food,Cheese,9,90.95,Cash
1706,2024-11-13,C7031,61,Europe,France,Food,Chocolate,2,45.16,PayPal
1707,2024-05-27,C2260,24,Asia,India,Electronics,Laptop,8,470.9,PayPal
1708,2024-09-23,C1371,36,SouthAm,Chile,Sports,Tennis Racket,8,296.96,Cash
1709,2024-11-26,C1351,36,Asia,Japan,Electronics,Laptop,9,1360.41,Cash
1710,2024-10-23,C6616,59,NorthAm,Canada,Sports,Bicycle Helmet,9,372.85,Bank Transfer
1711,2024-10-17,C3161,37,Asia,India,Furniture,Bookshelf,6,1459.01,Credit Card
1712,2024-03-16,C6785,36,SouthAm,Brazil,Sports,Tennis Racket,9,249.64,PayPal
1713,2024-12-28,C3514,28,Asia,Japan,Electronics,Tablet,10,427.65,Bank Transfer
1714,2024-07-08,C4022,31,Africa,Egypt,Electronics,Tablet,6,466.3,Cash
1715,2024-10-03,C3663,52,NorthAm,USA,Electronics,Headphones,8,1583.33,Cash
1716,2024-06-12,C3556,18,Africa,Egypt,Clothing,Jeans,8,270.87,PayPal
1717,2024-10-16,C8243,39,Europe,Spain,Electronics,Laptop,9,410.38,Credit Card
1718,2024-07-24,C4610,46,NorthAm,USA,Clothing,Jacket,10,199.57,PayPal
1719,2024-05-22,C4206,19,Europe,Netherlands,Food,Chocolate,9,45.5,Cash
1720,2024-06-11,C9381,21,NorthAm,Canada,Furniture,Bookshelf,6,640.56,Credit Card
1721,2024-05-25,C6651,40,NorthAm,Canada,Sports,Football,4,590.45,Cash
1722,2024-07-31,C8249,36,Asia,South Korea,Food,Coffee,10,63.81,PayPal
1723,2024-04-16,C5968,48,Africa,Nigeria,Electronics,Smartwatch,7,359.21,Cash
1724,2024-11-23,C5478,44,Asia,Thailand,Food,Cheese,3,27.93,Cash
1725,2024-05-28,C9037,20,NorthAm,Mexico,Clothing,Shoes,9,227.16,PayPal
1726,2024-01-14,C1040,27,NorthAm,Canada,Food,Chocolate,5,47.54,Cash
1727,2024-12-18,C5009,19,Europe,Italy,Food,Chocolate,10,77.1,Cash
1728,2024-10-16,C8144,34,SouthAm,Chile,Electronics,Tablet,9,1519.32,Credit Card
1729,2024-05-12,C3668,55,Europe,France,Clothing,Shoes,3,120.07,Credit Card
1730,2024-05-19,C6917,44,NorthAm,USA,Clothing,Jeans,9,198.91,Credit Card
1731,2024-09-20,C4175,58,Asia,Japan,Sports,Tennis Racket,9,278.41,Bank Transfer
1732,2024-12-16,C5932,35,NorthAm,USA,Sports,Bicycle Helmet,6,663.95,Credit Card
1733,2024-03-11,C9489,36,NorthAm,Canada,Food,Tea,3,19.22,PayPal
1734,2024-09-14,C4622,30,Africa,Egypt,Sports,Bicycle Helmet,9,570.74,Credit Card
1735,2024-08-01,C8544,22,Europe,France,Electronics,Headphones,6,760.83,Bank Transfer
1736,2024-03-12,C8240,56,Africa,Nigeria,Furniture,Sofa,1,1142.24,Credit Card
1737,2024-04-23,C3108,62,Asia,China,Clothing,T-Shirt,4,56.46,Credit Card
1738,2024-08-05,C2830,22,Europe,Spain,Food,Chocolate,4,19.7,Credit Card
1739,2024-08-28,C2948,34,Europe,Germany,Clothing,Jacket,2,239.06,PayPal
1740,2024-10-27,C4277,29,NorthAm,USA,Electronics,Laptop,5,1907.82,Bank Transfer
1741,2024-06-29,C3630,50,Africa,South Africa,Sports,Bicycle Helmet,2,106.31,Credit Card
1742,2024-09-27,C4555,63,Asia,India,Furniture,Desk,1,1463.01,Credit Card
1743,2024-04-19,C9260,63,SouthAm,Argentina,Sports,Tennis Racket,8,548.61,Credit Card
1744,2024-04-02,C6813,42,SouthAm,Brazil,Sports,Tennis Racket,7,116.89,Bank Transfer
1745,2024-03-04,C8633,25,Africa,South Africa,Food,Tea,5,60.14,Credit Card
1746,2024-02-12,C6375,49,Europe,Spain,Clothing,Shoes,10,226.13,Cash
1747,2024-04-25,C7672,36,SouthAm,Brazil,Electronics,Headphones,6,522.74,Cash
1748,2024-12-10,C2723,43,SouthAm,Chile,Electronics,Smartphone,3,910.66,Credit Card
1749,2024-03-27,C2060,41,Asia,India,Furniture,Desk,7,271.87,Cash
1750,2024-09-12,C5563,63,Africa,Egypt,Clothing,Shoes,6,153.23,Cash
1751,2024-09-05,C9379,35,Asia,South Korea,Electronics,Smartphone,5,1080.81,PayPal
1752,2024-11-17,C3205,19,Europe,Germany,Electronics,Headphones,1,1949.73,Cash
1753,2024-11-05,C6356,27,NorthAm,Mexico,Sports,Football,2,539.03,Cash
1754,2024-08-26,C4308,36,SouthAm,Argentina,Sports,Basketball,9,294.58,Credit Card
1755,2024-01-17,C8051,25,SouthAm,Argentina,Clothing,Shoes,8,148.7,Credit Card
1756,2024-03-31,C5965,63,Asia,South Korea,Food,Coffee,5,74.42,Cash
1757,2024-02-26,C9037,60,Africa,Egypt,Sports,Bicycle Helmet,8,396.45,PayPal
1758,2024-09-16,C1913,43,NorthAm,Canada,Sports,Yoga Mat,10,550.9,Bank Transfer
1759,2024-06-13,C2006,19,Africa,South Africa,Furniture,Sofa,6,1233.37,Credit Card
1760,2024-11-16,C6591,42,Europe,Spain,Clothing,Jeans,7,118.36,PayPal
1761,2024-05-06,C4844,59,NorthAm,Mexico,Electronics,Smartphone,5,406.05,PayPal
1762,2024-01-11,C9821,38,Europe,Spain,Food,Cheese,9,91.13,Bank Transfer
1763,2024-01-11,C8695,55,Europe,Italy,Food,Cheese,7,39.02,Credit Card
1764,2024-09-07,C2639,62,Asia,India,Food,Cheese,6,25.0,Bank Transfer
1765,2024-07-05,C8143,30,SouthAm,Chile,Electronics,Smartwatch,4,717.24,Credit Card
1766,2024-06-01,C7586,32,Africa,Egypt,Electronics,Smartwatch,2,1265.36,Bank Transfer
1767,2024-02-04,C9700,48,SouthAm,Brazil,Clothing,Jacket,5,161.3,Bank Transfer
1768,2024-08-09,C9846,38,Asia,South Korea,Food,Tea,10,56.38,PayPal
1769,2024-01-10,C9457,29,Africa,Nigeria,Furniture,Bookshelf,5,1412.03,Cash
1770,2024-10-16,C1981,51,Asia,India,Food,Coffee,4,23.54,Bank Transfer
1771,2024-08-10,C7721,38,Europe,France,Food,Tea,5,68.14,Bank Transfer
1772,2024-12-17,C4868,43,Asia,Japan,Furniture,Table,1,443.82,Bank Transfer
1773,2024-08-25,C8952,53,SouthAm,Argentina,Electronics,Laptop,3,690.88,Credit Card
1774,2024-05-12,C5551,60,Africa,South Africa,Electronics,Headphones,1,299.59,Credit Card
1775,2024-06-09,C5882,22,SouthAm,Argentina,Electronics,Headphones,3,624.87,Credit Card
1776,2024-09-24,C9605,34,SouthAm,Brazil,Furniture,Desk,2,1182.47,Bank Transfer
1777,2024-06-17,C7388,65,Asia,South Korea,Furniture,Table,2,345.22,Bank Transfer
1778,2024-08-13,C7690,34,Africa,South Africa,Food,Cheese,6,72.97,Credit Card
1779,2024-06-11,C9941,45,SouthAm,Chile,Furniture,Sofa,3,608.2,Bank Transfer
1780,2024-06-06,C1345,59,Africa,South Africa,Electronics,Laptop,5,1194.91,Bank Transfer
1781,2024-11-23,C6945,61,Europe,Netherlands,Furniture,Bookshelf,7,111.01,Cash
1782,2024-05-10,C5929,23,Asia,India,Furniture,Table,8,983.89,Cash
1783,2024-01-18,C5489,23,SouthAm,Argentina,Food,Tea,7,88.91,Credit Card
1784,2024-03-23,C5275,50,Europe,Italy,Food,Cheese,9,76.4,Cash
1785,2024-12-21,C1448,21,Asia,South Korea,Furniture,Chair,7,380.11,Bank Transfer
1786,2024-06-09,C2347,25,Asia,China,Sports,Tennis Racket,10,558.03,Bank Transfer
1787,2024-08-19,C8837,65,Asia,India,Furniture,Desk,6,1219.34,PayPal
1788,2024-02-13,C7791,41,Asia,South Korea,Food,Cheese,4,11.87,Credit Card
1789,2024-10-12,C4747,23,SouthAm,Brazil,Clothing,T-Shirt,1,132.29,Cash
1790,2024-11-03,C5262,27,Europe,Italy,Furniture,Desk,2,119.76,Cash
1791,2024-08-20,C9096,25,Asia,China,Furniture,Sofa,5,1145.02,Cash
1792,2024-03-07,C8066,31,Africa,South Africa,Clothing,T-Shirt,7,70.5,PayPal
1793,2024-01-15,C5754,34,Asia,Thailand,Food,Coffee,6,62.46,Cash
1794,2024-02-13,C1169,48,Asia,India,Food,Coffee,7,73.76,Bank Transfer
1795,2024-02-07,C2561,53,Europe,Germany,Clothing,T-Shirt,8,274.3,Credit Card
1796,2024-01-03,C5155,50,Africa,Nigeria,Clothing,Shoes,6,57.03,Credit Card
1797,2024-10-24,C3938,34,Asia,Thailand,Food,Tea,8,21.87,Bank Transfer
1798,2024-12-29,C9690,45,Asia,India,Electronics,Tablet,1,1961.33,Cash
1799,2024-05-23,C6907,45,NorthAm,Canada,Sports,Basketball,9,271.02,PayPal
1800,2024-06-10,C9049,27,Africa,Egypt,Food,Chocolate,4,23.38,PayPal
1801,2024-04-03,C1587,48,NorthAm,USA,Food,Pasta,2,99.57,Cash
1802,2024-01-21,C8233,40,Africa,Nigeria,Food,Pasta,2,86.13,PayPal
1803,2024-03-04,C6727,23,Asia,India,Furniture,Table,9,1251.6,PayPal
1804,2024-10-25,C1067,51,Africa,South Africa,Food,Chocolate,4,79.14,Credit Card
1805,2024-06-17,C1425,36,Europe,Spain,Clothing,Dress,2,254.35,PayPal
1806,2024-01-15,C2328,47,SouthAm,Argentina,Clothing,Dress,1,112.24,Credit Card
1807,2024-12-01,C8423,38,Africa,South Africa,Furniture,Chair,5,552.44,Credit Card
1808,2024-02-06,C9964,56,SouthAm,Brazil,Food,Tea,3,31.61,Cash
1809,2024-02-15,C1336,31,Asia,South Korea,Food,Tea,3,20.85,Cash
1810,2024-08-09,C6080,61,Africa,South Africa,Clothing,Jacket,6,163.54,Cash
1811,2024-08-16,C7358,48,NorthAm,Mexico,Sports,Yoga Mat,2,612.5,Bank Transfer
1812,2024-11-10,C4053,45,SouthAm,Brazil,Electronics,Smartwatch,6,1951.89,PayPal
1813,2024-11-27,C3540,49,Africa,Egypt,Sports,Football,5,390.53,Credit Card
1814,2024-09-01,C5921,27,Asia,India,Furniture,Desk,7,513.67,Credit Card
1815,2024-10-09,C2253,20,Africa,South Africa,Sports,Yoga Mat,7,102.75,Bank Transfer
1816,2024-06-30,C5175,55,Europe,Netherlands,Electronics,Smartphone,8,523.19,PayPal
1817,2024-07-20,C1741,23,SouthAm,Chile,Clothing,Jeans,10,222.75,Cash
1818,2024-11-15,C5342,39,Asia,China,Furniture,Chair,10,463.04,Credit Card
1819,2024-08-10,C9755,19,Europe,Spain,Electronics,Smartphone,3,1380.44,Cash
1820,2024-12-20,C7637,60,Africa,Egypt,Food,Tea,10,83.18,Bank Transfer
1821,2024-12-19,C7471,37,Europe,France,Furniture,Chair,4,256.68,Credit Card
1822,2024-12-22,C4083,19,Asia,South Korea,Furniture,Table,7,1278.93,PayPal
1823,2024-02-14,C5930,47,Asia,South Korea,Food,Chocolate,2,24.95,PayPal
1824,2024-12-25,C8295,49,SouthAm,Brazil,Food,Cheese,4,28.12,Cash
1825,2024-01-27,C6469,18,Europe,Spain,Food,Pasta,10,63.63,Bank Transfer
1826,2024-01-19,C8987,43,SouthAm,Chile,Sports,Bicycle Helmet,8,208.57,Credit Card
1827,2024-09-27,C1311,45,Africa,Nigeria,Sports,Football,5,717.52,Cash
1828,2024-08-30,C2915,49,Africa,Egypt,Clothing,Shoes,7,25.83,Bank Transfer
1829,2024-04-08,C8688,40,SouthAm,Brazil,Sports,Tennis Racket,10,729.98,Bank Transfer
1830,2024-11-04,C8675,26,NorthAm,Mexico,Food,Pasta,6,81.64,PayPal
1831,2024-11-14,C4394,36,Europe,Spain,Furniture,Table,4,318.84,Cash
1832,2024-02-21,C7815,49,NorthAm,USA,Furniture,Desk,1,1498.97,Bank Transfer
1833,2024-05-13,C6849,61,Asia,China,Sports,Football,2,290.06,Credit Card
1834,2024-11-12,C4714,25,Africa,South Africa,Food,Tea,6,80.64,Credit Card
1835,2024-10-12,C5382,27,Africa,Egypt,Electronics,Smartphone,8,1638.18,Credit Card
1836,2024-02-24,C2669,53,Europe,Netherlands,Electronics,Laptop,2,1767.57,Bank Transfer
1837,2024-03-21,C5786,63,SouthAm,Chile,Food,Chocolate,3,68.24,Bank Transfer
1838,2024-03-11,C3014,30,SouthAm,Argentina,Electronics,Laptop,8,814.38,PayPal
1839,2024-02-13,C5358,41,SouthAm,Argentina,Furniture,Table,9,690.41,PayPal
1840,2024-03-11,C8025,44,SouthAm,Argentina,Sports,Basketball,1,370.79,Credit Card
1841,2024-09-21,C2140,23,NorthAm,Canada,Food,Coffee,7,15.53,Credit Card
1842,2024-12-04,C3473,54,Europe,Netherlands,Clothing,Shoes,7,268.02,Bank Transfer
1843,2024-06-09,C6638,18,NorthAm,Mexico,Sports,Tennis Racket,7,373.57,PayPal
1844,2024-10-05,C8244,62,NorthAm,Mexico,Food,Coffee,5,17.59,Bank Transfer
1845,2024-07-18,C3064,51,Africa,Nigeria,Furniture,Chair,9,872.5,Bank Transfer
1846,2024-11-21,C3621,19,Europe,Netherlands,Sports,Basketball,4,670.82,Bank Transfer
1847,2024-08-04,C9278,25,Europe,Italy,Clothing,Dress,6,54.67,Credit Card
1848,2024-08-17,C5881,54,Europe,Spain,Clothing,T-Shirt,10,178.37,PayPal
1849,2024-06-28,C5902,36,Africa,Egypt,Furniture,Bookshelf,9,1132.52,Credit Card
1850,2024-06-16,C9461,55,Asia,India,Food,Chocolate,3,74.05,Cash
1851,2024-02-11,C2511,21,SouthAm,Brazil,Food,Coffee,8,17.03,Cash
1852,2024-10-28,C9502,43,NorthAm,Mexico,Food,Pasta,8,72.01,Cash
1853,2024-08-01,C3668,27,Africa,South Africa,Food,Pasta,3,97.12,Credit Card
1854,2024-12-21,C4483,47,SouthAm,Brazil,Furniture,Desk,6,1390.38,Credit Card
1855,2024-11-04,C7694,25,Europe,Italy,Sports,Basketball,1,432.54,Credit Card
1856,2024-07-09,C5995,41,NorthAm,Canada,Food,Chocolate,3,22.79,Cash
1857,2024-01-25,C5999,36,Asia,China,Food,Chocolate,2,59.28,Credit Card
1858,2024-01-23,C7841,48,Africa,Nigeria,Sports,Yoga Mat,6,631.64,Cash
1859,2024-11-06,C3175,26,Africa,Egypt,Food,Pasta,8,23.41,Bank Transfer
1860,2024-02-15,C7711,42,Asia,South Korea,Clothing,Dress,1,288.26,Cash
1861,2024-05-22,C2450,28,Europe,Netherlands,Clothing,Dress,2,200.3,Credit Card
1862,2024-04-08,C9877,54,Europe,Netherlands,Sports,Tennis Racket,8,417.03,Credit Card
1863,2024-03-02,C9713,29,Europe,Italy,Furniture,Table,10,721.92,Bank Transfer
1864,2024-07-24,C1737,49,Europe,Italy,Food,Coffee,7,12.17,Bank Transfer
1865,2024-07-14,C5213,23,Europe,Germany,Sports,Tennis Racket,5,140.91,Bank Transfer
1866,2024-02-15,C3526,37,SouthAm,Chile,Furniture,Chair,10,1445.57,PayPal
1867,2024-01-14,C1958,37,SouthAm,Brazil,Clothing,T-Shirt,7,270.04,Bank Transfer
1868,2024-07-11,C2981,21,Asia,China,Sports,Bicycle Helmet,4,409.59,Cash
1869,2024-02-28,C5412,21,NorthAm,Canada,Sports,Yoga Mat,2,402.81,Cash
1870,2024-11-20,C4829,19,NorthAm,Mexico,Sports,Football,4,617.49,PayPal
1871,2024-06-04,C7664,46,Europe,Netherlands,Furniture,Table,6,856.62,PayPal
1872,2024-05-05,C9806,45,Africa,Nigeria,Electronics,Smartphone,8,1930.01,Bank Transfer
1873,2024-11-30,C3742,18,Europe,Spain,Clothing,Dress,5,255.06,Cash
1874,2024-06-28,C4485,55,Africa,Nigeria,Electronics,Laptop,9,1213.55,Bank Transfer
1875,2024-02-15,C7476,62,Europe,France,Sports,Basketball,7,192.35,Bank Transfer
1876,2024-12-15,C6613,58,NorthAm,Mexico,Food,Tea,4,69.6,Bank Transfer
1877,2024-06-23,C4450,47,Africa,Nigeria,Electronics,Laptop,1,1295.82,Credit Card
1878,2024-01-05,C3843,44,Africa,Egypt,Food,Pasta,9,17.3,Credit Card
1879,2024-10-02,C1507,60,SouthAm,Chile,Electronics,Tablet,7,1689.44,Bank Transfer
1880,2024-07-17,C3903,62,Europe,Germany,Food,Tea,4,50.01,PayPal
1881,2024-01-11,C5606,61,NorthAm,USA,Electronics,Smartwatch,5,1655.15,PayPal
1882,2024-04-29,C9090,41,Europe,Italy,Food,Cheese,4,10.64,Cash
1883,2024-02-26,C5544,54,Africa,Nigeria,Furniture,Desk,4,1023.77,PayPal
1884,2024-02-03,C3101,65,Europe,France,Clothing,Dress,4,266.68,Bank Transfer
1885,2024-04-08,C1378,62,Africa,Egypt,Clothing,Dress,8,20.55,Cash
1886,2024-11-24,C1849,38,SouthAm,Argentina,Clothing,Jacket,9,150.64,Bank Transfer
1887,2024-09-21,C1712,64,Asia,Japan,Clothing,Shoes,9,145.68,Credit Card
1888,2024-07-19,C4188,39,Europe,Netherlands,Electronics,Laptop,7,1924.0,PayPal
1889,2024-04-10,C3694,39,NorthAm,USA,Electronics,Smartphone,8,977.51,Credit Card
1890,2024-10-30,C6477,34,Asia,Japan,Food,Coffee,6,84.93,Bank Transfer
1891,2024-09-23,C4878,22,Africa,Egypt,Food,Chocolate,8,62.1,Credit Card
